id,y,pred,diff
136,-10.505608558654785,-15.864080429077148,5.358471870422363
137,9.368224143981934,10.546714782714844,-1.1784906387329102
138,4.652283668518066,0.4462694227695465,4.206014156341553
139,81.68637084960938,48.112022399902344,33.57434844970703
140,38.25181198120117,28.722747802734375,9.529064178466797
141,17.71197509765625,-20.39369010925293,38.10566711425781
142,-85.13201904296875,15.0714693069458,-100.2034912109375
143,3.913822650909424,-10.425886154174805,14.33970832824707
144,-20.081138610839844,-6.894454002380371,-13.186684608459473
145,-27.9439697265625,-38.912567138671875,10.968597412109375
146,-21.555011749267578,-34.5404052734375,12.985393524169922
147,28.330177307128906,8.740148544311523,19.590028762817383
148,12.143774032592773,15.086181640625,-2.9424076080322266
149,20.632640838623047,25.954578399658203,-5.321937561035156
150,-3.3347930908203125,-23.361234664916992,20.02644157409668
151,-47.86013412475586,-50.437660217285156,2.577526092529297
152,-17.622037887573242,-12.823022842407227,-4.799015045166016
153,-146.98292541503906,-9.656768798828125,-137.32615661621094
154,-3.731005907058716,0.2129174768924713,-3.9439234733581543
155,10.723219871520996,-3.4520304203033447,14.175250053405762
156,-6.72501802444458,-7.184329986572266,0.45931196212768555
157,98.29206848144531,7.182094573974609,91.10997009277344
158,-19.513628005981445,-39.108341217041016,19.59471321105957
159,10.190773010253906,11.775074005126953,-1.5843009948730469
160,-2.4813601970672607,9.068137168884277,-11.549497604370117
161,-39.808292388916016,-32.98755645751953,-6.820735931396484
162,-20.056241989135742,-14.365633010864258,-5.690608978271484
163,49.9398078918457,43.308326721191406,6.631481170654297
164,3.4170546531677246,7.355679035186768,-3.938624382019043
165,53.51217269897461,17.34566879272461,36.16650390625
166,49.61666488647461,35.410640716552734,14.206024169921875
167,28.766292572021484,19.33148765563965,9.434804916381836
168,10.037354469299316,26.31319808959961,-16.27584457397461
169,-23.862834930419922,-27.642175674438477,3.7793407440185547
170,54.63383865356445,24.835689544677734,29.79814910888672
171,-58.65583419799805,-54.65071487426758,-4.005119323730469
172,21.32489585876465,37.91621017456055,-16.5913143157959
173,-34.58061218261719,-13.968317985534668,-20.612293243408203
174,-37.10211181640625,-38.8615837097168,1.7594718933105469
175,33.3615608215332,30.21466827392578,3.146892547607422
176,-16.07790756225586,-0.25755342841148376,-15.820354461669922
177,2.1307485103607178,23.47191619873047,-21.341167449951172
178,-19.328189849853516,-40.98781204223633,21.659622192382812
179,-49.87302780151367,-39.26173782348633,-10.611289978027344
180,-46.94373321533203,-36.47005081176758,-10.473682403564453
181,9.598318099975586,17.525348663330078,-7.927030563354492
182,25.78274154663086,11.633808135986328,14.148933410644531
183,-15.259844779968262,-8.046281814575195,-7.213562965393066
184,16.82343101501465,6.6318159103393555,10.191615104675293
185,72.75773620605469,2.7429301738739014,70.01480865478516
186,8.311983108520508,5.7547149658203125,2.5572681427001953
187,67.54951477050781,41.0073127746582,26.54220199584961
188,-14.01669692993164,-37.79976272583008,23.783065795898438
189,11.707841873168945,9.076286315917969,2.6315555572509766
190,55.70161056518555,30.804763793945312,24.896846771240234
191,25.541845321655273,-21.18711280822754,46.72895812988281
192,4.739910125732422,-2.6835291385650635,7.423439025878906
193,-4.040280818939209,0.4365822374820709,-4.476862907409668
194,47.07743835449219,28.92416763305664,18.153270721435547
195,353.5335693359375,-37.72218322753906,391.2557373046875
196,-45.1392707824707,-41.74056625366211,-3.3987045288085938
197,-1.7972517013549805,22.00420570373535,-23.801456451416016
198,-4.299560546875,4.693814277648926,-8.993374824523926
199,32.179840087890625,-12.128084182739258,44.30792236328125
200,40.53385925292969,27.45286750793457,13.080991744995117
201,-26.19471549987793,0.21946683526039124,-26.414182662963867
202,-12.884350776672363,-8.923836708068848,-3.9605140686035156
203,2.616518974304199,13.20632553100586,-10.58980655670166
204,-74.06999969482422,-65.32356262207031,-8.746437072753906
205,-1.4423179626464844,10.043362617492676,-11.48568058013916
206,-9.219583511352539,-7.892008304595947,-1.3275752067565918
207,7.139091968536377,22.53293800354004,-15.39384651184082
208,-24.47587776184082,-31.566526412963867,7.090648651123047
209,22.742658615112305,-6.190853118896484,28.93351173400879
210,-5.306727886199951,-17.526968002319336,12.220239639282227
211,6.132013320922852,9.97228717803955,-3.840273857116699
212,-5.711768627166748,-4.868249416351318,-0.8435192108154297
213,4.175678730010986,25.679412841796875,-21.503734588623047
214,-28.89889907836914,-30.95718765258789,2.05828857421875
215,-12.931681632995605,9.352091789245605,-22.28377342224121
216,-11.839099884033203,24.8641300201416,-36.70323181152344
217,-17.068946838378906,-10.513096809387207,-6.555850028991699
218,50.543235778808594,22.444623947143555,28.09861183166504
219,32.420005798339844,-12.904754638671875,45.32476043701172
220,-4.524820327758789,11.770011901855469,-16.294832229614258
221,-29.438156127929688,-49.50973129272461,20.071575164794922
222,37.23506164550781,21.44002342224121,15.795038223266602
223,-47.89321517944336,-46.44730758666992,-1.4459075927734375
224,7.493097305297852,-2.116504669189453,9.609601974487305
225,40.671905517578125,30.26471710205078,10.407188415527344
226,-4.028331279754639,-6.4133148193359375,2.384983539581299
227,58.400672912597656,33.64933776855469,24.75133514404297
228,-38.988037109375,-28.92509651184082,-10.06294059753418
229,-9.804624557495117,-12.054759979248047,2.2501354217529297
230,-16.278291702270508,-16.406991958618164,0.12870025634765625
231,32.242576599121094,30.882570266723633,1.360006332397461
232,-18.947214126586914,-27.18086814880371,8.233654022216797
233,-50.323062896728516,-18.87380599975586,-31.449256896972656
234,26.521728515625,1.415169358253479,25.10655975341797
235,53.019981384277344,21.47197151184082,31.548009872436523
236,-31.950647354125977,-44.041683197021484,12.091035842895508
237,-33.354331970214844,-16.29221534729004,-17.062116622924805
238,27.4090633392334,25.406631469726562,2.002431869506836
239,-10.233394622802734,-6.031748294830322,-4.201646327972412
240,23.677431106567383,16.855310440063477,6.822120666503906
241,5.513355255126953,15.555746078491211,-10.042390823364258
242,24.514955520629883,36.19514846801758,-11.680192947387695
243,-41.79139709472656,-41.229488372802734,-0.5619087219238281
244,3.7982563972473145,1.4239565134048462,2.374300003051758
245,12.465594291687012,24.693143844604492,-12.22754955291748
246,-13.93874454498291,-15.244290351867676,1.3055458068847656
247,9.357269287109375,15.012788772583008,-5.655519485473633
248,14.847992897033691,-19.6195068359375,34.467498779296875
249,-6.304616928100586,-27.598731994628906,21.29411506652832
250,6.519650936126709,7.959417343139648,-1.4397664070129395
251,-48.70208740234375,-6.694171905517578,-42.00791549682617
252,32.564945220947266,52.488548278808594,-19.923603057861328
253,18.856897354125977,23.334049224853516,-4.477151870727539
254,-20.64542579650879,-30.221168518066406,9.575742721557617
255,-42.466556549072266,12.627976417541504,-55.09453201293945
256,-25.139379501342773,-24.193483352661133,-0.9458961486816406
257,91.03182983398438,42.68709182739258,48.3447380065918
258,41.898704528808594,21.882793426513672,20.015911102294922
259,24.16339874267578,25.751869201660156,-1.588470458984375
260,-58.552345275878906,-45.45256042480469,-13.099784851074219
261,-20.56331443786621,-5.73436975479126,-14.82894515991211
262,-46.773284912109375,-30.58065414428711,-16.192630767822266
263,-15.525053024291992,-7.463611125946045,-8.061441421508789
264,35.02900314331055,11.024916648864746,24.004085540771484
265,15.797839164733887,10.384051322937012,5.413787841796875
266,-29.848295211791992,-11.885290145874023,-17.96300506591797
267,-53.414573669433594,-36.861812591552734,-16.55276107788086
268,4.326944351196289,-9.07502555847168,13.401969909667969
269,36.1989860534668,45.31529235839844,-9.11630630493164
270,-33.77147674560547,-31.957441329956055,-1.814035415649414
271,27.628826141357422,31.76633071899414,-4.137504577636719
272,37.08671188354492,23.372703552246094,13.714008331298828
273,20.201745986938477,33.95403289794922,-13.752286911010742
274,98.36445617675781,-10.766153335571289,109.13060760498047
275,0.6149064898490906,-7.0081787109375,7.623085021972656
276,-18.918453216552734,-12.971227645874023,-5.947225570678711
277,-3.9871554374694824,-4.667015075683594,0.6798596382141113
278,-17.532360076904297,-25.287311553955078,7.754951477050781
279,1.3741021156311035,-25.028263092041016,26.40236473083496
280,2.7205493450164795,12.363390922546387,-9.642841339111328
281,37.06603240966797,8.411370277404785,28.6546630859375
282,-38.20280456542969,-25.861892700195312,-12.340911865234375
283,-8.391162872314453,-33.30631637573242,24.91515350341797
284,-24.668519973754883,-13.450748443603516,-11.217771530151367
285,29.383602142333984,27.84160041809082,1.542001724243164
286,-17.759742736816406,-15.055953025817871,-2.703789710998535
287,-19.347753524780273,-28.620332717895508,9.272579193115234
288,-18.329500198364258,-19.93048667907715,1.6009864807128906
289,14.514900207519531,28.76056671142578,-14.24566650390625
290,-25.074295043945312,-51.32119369506836,26.246898651123047
291,-10.655061721801758,-20.62625503540039,9.971193313598633
292,-30.416793823242188,-17.666929244995117,-12.74986457824707
293,-29.247034072875977,-18.28424835205078,-10.962785720825195
294,-36.65713882446289,-31.011432647705078,-5.6457061767578125
295,24.089101791381836,3.1597490310668945,20.929351806640625
296,14.359623908996582,-8.46863079071045,22.82825469970703
297,11.91036605834961,30.278329849243164,-18.367963790893555
298,33.267520904541016,17.116893768310547,16.15062713623047
299,-36.04000473022461,-30.53099822998047,-5.509006500244141
300,62.62446975708008,21.154403686523438,41.47006607055664
301,-14.907695770263672,-3.0677785873413086,-11.839917182922363
302,-34.315731048583984,-34.71347427368164,0.39774322509765625
303,-28.68070411682129,-40.0784797668457,11.397775650024414
304,10.229757308959961,-18.286334991455078,28.51609230041504
305,34.57514572143555,29.96268653869629,4.612459182739258
306,-12.004986763000488,26.400474548339844,-38.405460357666016
307,-27.554344177246094,-16.009370803833008,-11.544973373413086
308,6.481686592102051,-27.941429138183594,34.42311477661133
309,15.667112350463867,4.160759925842285,11.506352424621582
310,-0.08253252506256104,-17.113004684448242,17.030471801757812
311,-54.581512451171875,-51.55368423461914,-3.0278282165527344
312,10.423306465148926,30.15138816833496,-19.72808074951172
313,-7.184793472290039,-12.663081169128418,5.478287696838379
314,-1.0338618755340576,-0.6217881441116333,-0.4120737314224243
315,11.541159629821777,4.842423915863037,6.69873571395874
316,-34.825477600097656,-17.837055206298828,-16.988422393798828
317,-23.73868179321289,-17.69620704650879,-6.042474746704102
318,-0.6115792393684387,4.715856552124023,-5.3274359703063965
319,14.675384521484375,28.284730911254883,-13.609346389770508
320,58.043453216552734,25.190704345703125,32.85274887084961
321,-12.473522186279297,-13.742107391357422,1.268585205078125
322,25.29985809326172,12.54874038696289,12.751117706298828
323,44.31622314453125,32.65706253051758,11.659160614013672
324,57.3692512512207,9.948115348815918,47.42113494873047
325,7.9013519287109375,-6.331844806671143,14.233196258544922
326,-13.348997116088867,-21.21107292175293,7.8620758056640625
327,-27.506664276123047,-21.137643814086914,-6.369020462036133
328,-27.3090763092041,5.206667900085449,-32.515743255615234
329,10.114405632019043,10.997880935668945,-0.8834753036499023
330,-58.37678909301758,-57.12748718261719,-1.2493019104003906
331,12.960305213928223,9.499675750732422,3.460629463195801
332,-40.46215057373047,-31.170391082763672,-9.291759490966797
333,-33.298336029052734,-24.860177993774414,-8.43815803527832
334,46.553646087646484,-9.175614356994629,55.7292594909668
335,14.979483604431152,24.083955764770508,-9.104472160339355
336,24.297040939331055,23.717668533325195,0.5793724060058594
337,15.790066719055176,-4.867648124694824,20.65771484375
338,35.882198333740234,-4.293890953063965,40.176090240478516
339,36.73005676269531,10.200043678283691,26.530014038085938
340,-4.1368632316589355,27.196144104003906,-31.3330078125
341,-11.156758308410645,-6.410151481628418,-4.746606826782227
342,3.088434934616089,32.068458557128906,-28.980024337768555
343,50.19904708862305,55.2808837890625,-5.081836700439453
344,-13.045062065124512,-13.509425163269043,0.46436309814453125
345,5.023429870605469,-7.514923095703125,12.538352966308594
346,-43.16716384887695,-31.27019500732422,-11.896968841552734
347,6.127380847930908,12.339102745056152,-6.211721897125244
348,-127.26568603515625,-32.959468841552734,-94.30621337890625
349,-21.69545555114746,-1.1400461196899414,-20.555408477783203
350,-34.30486297607422,-30.917240142822266,-3.387622833251953
351,4.719806671142578,-8.401265144348145,13.121071815490723
352,-110.3560791015625,18.34470558166504,-128.70079040527344
353,-35.201168060302734,-30.203641891479492,-4.997526168823242
354,-24.5753231048584,-32.47600555419922,7.90068244934082
355,-65.53681945800781,-48.09739303588867,-17.43942642211914
356,9.818016052246094,-14.060820579528809,23.87883758544922
357,-0.8759628534317017,2.9617695808410645,-3.8377323150634766
358,15.873875617980957,19.521589279174805,-3.6477136611938477
359,14.798510551452637,26.652265548706055,-11.853754997253418
360,-11.181139945983887,-16.019325256347656,4.8381853103637695
361,-32.388858795166016,20.12174415588379,-52.51060485839844
362,-69.44729614257812,-38.21296691894531,-31.234329223632812
363,-5.949678897857666,-26.25658416748047,20.30690574645996
364,3.6287057399749756,23.568994522094727,-19.940288543701172
365,-33.94734573364258,-45.6933479309082,11.746002197265625
366,-27.058622360229492,-26.331180572509766,-0.7274417877197266
367,10.205205917358398,-3.729360818862915,13.934566497802734
368,-19.08437156677246,-21.150766372680664,2.066394805908203
369,-44.170074462890625,-43.094478607177734,-1.0755958557128906
370,-1.3395007848739624,-17.30315589904785,15.963655471801758
371,-6.1909074783325195,-9.334822654724121,3.1439151763916016
372,-19.854846954345703,6.14334774017334,-25.99819564819336
373,-26.094560623168945,-31.371007919311523,5.276447296142578
374,-3.3411481380462646,-2.3901023864746094,-0.9510457515716553
375,51.897029876708984,53.964725494384766,-2.0676956176757812
376,-15.366315841674805,-13.975367546081543,-1.3909482955932617
377,-26.96844482421875,-33.44567108154297,6.477226257324219
378,16.31889533996582,40.704288482666016,-24.385393142700195
379,13.97274398803711,10.25854206085205,3.7142019271850586
380,22.902849197387695,-2.275937080383301,25.178787231445312
381,-18.387495040893555,-11.73481273651123,-6.652682304382324
382,28.77341651916504,42.988590240478516,-14.215173721313477
383,27.002037048339844,28.418947219848633,-1.416910171508789
384,-23.449325561523438,-16.54662322998047,-6.902702331542969
385,21.798215866088867,26.715429306030273,-4.917213439941406
386,-0.03625183179974556,-23.126850128173828,23.090599060058594
387,-14.945677757263184,-16.37788963317871,1.4322118759155273
388,57.750213623046875,33.976253509521484,23.77396011352539
389,6.96293830871582,-6.830204010009766,13.793142318725586
390,51.226009368896484,63.38639450073242,-12.160385131835938
391,34.026710510253906,-34.09816360473633,68.1248779296875
392,26.334646224975586,30.39083480834961,-4.056188583374023
393,4.724763870239258,17.187665939331055,-12.462902069091797
394,-70.6717300415039,-55.53829574584961,-15.133434295654297
395,28.491355895996094,35.195159912109375,-6.703804016113281
396,24.182680130004883,18.362577438354492,5.820102691650391
397,-35.2989616394043,-13.480000495910645,-21.81896209716797
398,-22.324230194091797,-33.72077941894531,11.396549224853516
399,23.796707153320312,15.917948722839355,7.878758430480957
400,-1.026282548904419,-5.540706157684326,4.514423370361328
401,59.29277801513672,24.363319396972656,34.92945861816406
402,-32.229698181152344,-35.83418655395508,3.6044883728027344
403,-16.61064910888672,-19.388702392578125,2.7780532836914062
404,15.874046325683594,-0.9556397795677185,16.82968521118164
405,32.29330825805664,4.7977471351623535,27.495561599731445
406,5.043433666229248,1.8139301538467407,3.229503631591797
407,-63.20100784301758,-28.82261085510254,-34.378395080566406
408,84.50651550292969,29.9959659576416,54.51055145263672
409,31.272863388061523,21.811553955078125,9.461309432983398
410,-1.185727596282959,-10.414910316467285,9.229183197021484
411,29.13324546813965,28.546993255615234,0.5862522125244141
412,-86.03143310546875,-24.60503387451172,-61.42639923095703
413,53.50069046020508,56.345951080322266,-2.8452606201171875
414,18.503620147705078,7.074967861175537,11.428651809692383
415,5.240287780761719,21.13011932373047,-15.88983154296875
416,79.5314712524414,47.42232894897461,32.1091423034668
417,33.27290725708008,50.295413970947266,-17.022506713867188
418,1.2211676836013794,8.880840301513672,-7.659672737121582
419,-0.7412272691726685,6.618231773376465,-7.359458923339844
420,6.692273139953613,12.674389839172363,-5.98211669921875
421,18.099899291992188,33.46938705444336,-15.369487762451172
422,-29.624969482421875,-18.32768440246582,-11.297285079956055
423,16.12158203125,27.16994857788086,-11.04836654663086
424,-5.254988670349121,11.922158241271973,-17.177146911621094
425,-8.43610954284668,-17.499177932739258,9.063068389892578
426,24.531606674194336,20.735990524291992,3.7956161499023438
427,35.71192169189453,13.849984169006348,21.8619384765625
428,13.833890914916992,31.499378204345703,-17.66548728942871
429,3.5215718746185303,9.785796165466309,-6.264224052429199
430,-23.90378189086914,5.548190116882324,-29.45197296142578
431,60.61940383911133,34.85479736328125,25.764606475830078
432,-8.256220817565918,-33.00169372558594,24.745471954345703
433,-15.557291984558105,-33.141075134277344,17.583782196044922
434,21.702856063842773,1.8807803392410278,19.82207489013672
435,95.35317993164062,12.786952018737793,82.56623077392578
436,7.010544300079346,-6.970970630645752,13.981514930725098
437,6.4379119873046875,-14.228619575500488,20.66653060913086
438,-20.427013397216797,-29.77903938293457,9.352025985717773
439,-33.998130798339844,-27.3314151763916,-6.666715621948242
440,-4.068812847137451,-14.71311092376709,10.644298553466797
441,6.420228004455566,-6.5776543617248535,12.997882843017578
442,-24.61292839050293,-1.0683276653289795,-23.544601440429688
443,-1.6317191123962402,7.209376811981201,-8.841095924377441
444,-29.946813583374023,30.4451904296875,-60.392005920410156
445,41.41999816894531,18.851654052734375,22.568344116210938
446,-3.5728819370269775,-3.75852370262146,0.18564176559448242
447,10.13169002532959,-14.373210906982422,24.504901885986328
448,2.0391228199005127,-15.784934043884277,17.82405662536621
449,31.359312057495117,2.975409746170044,28.383901596069336
450,39.02434539794922,36.92148971557617,2.102855682373047
451,-0.8639870285987854,-38.894287109375,38.03030014038086
452,11.409102439880371,5.214906215667725,6.1941962242126465
453,41.12518310546875,15.68353271484375,25.441650390625
454,-26.770299911499023,-30.899555206298828,4.129255294799805
455,-27.422910690307617,-28.02028465270996,0.5973739624023438
456,10.91958236694336,-2.6676828861236572,13.587265014648438
457,8.25892448425293,12.752582550048828,-4.493658065795898
458,-2.084176540374756,-13.959312438964844,11.87513542175293
459,6.305252552032471,-6.081748962402344,12.387001037597656
460,-33.09745788574219,-26.874794006347656,-6.222663879394531
461,-17.262371063232422,-16.972070693969727,-0.2903003692626953
462,-0.3071117699146271,7.080635070800781,-7.387746810913086
463,0.15007099509239197,0.2966828942298889,-0.14661189913749695
464,-2.4740211963653564,-3.4805567264556885,1.006535530090332
465,32.72222900390625,35.38168716430664,-2.6594581604003906
466,46.06230545043945,27.659503936767578,18.402801513671875
467,33.94947814941406,34.00304412841797,-0.05356597900390625
468,-15.35210132598877,-27.53237533569336,12.18027400970459
469,-6.105341911315918,-13.500575065612793,7.395233154296875
470,30.68177032470703,18.365468978881836,12.316301345825195
471,0.1760801523923874,-2.2296271324157715,2.405707359313965
472,-8.707972526550293,-1.6003520488739014,-7.1076202392578125
473,21.43633270263672,28.104219436645508,-6.667886734008789
474,-36.30120849609375,-45.36832046508789,9.06711196899414
475,29.00822639465332,37.193817138671875,-8.185590744018555
476,23.16408920288086,34.011924743652344,-10.847835540771484
477,22.554861068725586,26.342937469482422,-3.788076400756836
478,5.566142559051514,20.57749366760254,-15.011350631713867
479,1.1685067415237427,-10.180134773254395,11.348641395568848
480,-35.92925262451172,-30.81692123413086,-5.112331390380859
481,-36.10558319091797,-34.7910270690918,-1.3145561218261719
482,9.809630393981934,-8.810853004455566,18.6204833984375
483,24.498485565185547,4.893165111541748,19.60531997680664
484,12.67004680633545,27.205732345581055,-14.535685539245605
485,12.107465744018555,41.7556037902832,-29.64813804626465
486,15.609342575073242,14.317584037780762,1.2917585372924805
487,-4.798693656921387,-10.422770500183105,5.624076843261719
488,-37.88164138793945,-39.383277893066406,1.5016365051269531
489,-53.94737243652344,-45.93319320678711,-8.014179229736328
490,6.0591888427734375,16.7209529876709,-10.661764144897461
491,19.850488662719727,11.123188972473145,8.727299690246582
492,-30.735506057739258,-34.43064880371094,3.6951427459716797
493,20.088041305541992,12.036396980285645,8.051644325256348
494,-12.83847713470459,-5.4908881187438965,-7.347589015960693
495,-3.4825868606567383,-13.411258697509766,9.928671836853027
496,-36.384010314941406,-10.91942024230957,-25.464590072631836
497,17.68756675720215,-1.0453180074691772,18.732885360717773
498,-26.46444320678711,-17.550098419189453,-8.914344787597656
499,-3.712653875350952,3.3773703575134277,-7.090023994445801
500,-14.601032257080078,-5.9990715980529785,-8.601961135864258
501,12.175869941711426,7.095184326171875,5.080685615539551
